37970,14914,3370,3726,748
38488,12869,3831,3419,570
39858,13131,3230,3494,523
40057,13932,2725,3339,566
30917,11762,3353,2779,438
30812,8211,3569,2177,367
35103,7377,2351,2207,316
37284,7747,2063,2297,278
40591,9129,1965,2749,305
44400,8362,1732,2800,241
42410,6971,1628,2431,191
33567,5339,1223,1999,160
21007,3655,656,1388,115
12921,2655,395,927,59
8315,2013,283,672,56
6267,1490,172,541,53
4088,818,150,338,16
2083,372,99,203,3
1159,255,64,71,2
