6733,1116,817,493,111,420
7537,996,657,532,97,317
7864,1062,667,571,86,261
8345,1137,553,685,89,313
8676,1015,569,723,73,286
8087,718,583,647,53,189
6343,544,367,579,50,126
3993,358,231,417,23,84
2484,272,141,299,9,43
1687,190,83,265,17,49
1352,128,51,221,7,45
973,54,67,134,3,23
521,29,54,71,3,6
355,1,42,19,0,2
59,889,1,1,2,76
92,876,5,11,0,66
77,755,9,5,0,65
65,725,8,1,2,51
17,506,0,0,0,14
84,378,5,5,3,9
94,379,7,8,0,9
108,392,7,9,2,5
157,471,4,12,5,9
158,384,14,14,1,7
173,283,8,12,0,7
128,230,2,10,0,11
78,196,3,6,0,2
31,138,0,0,0,2
12,107,0,0,0,4
2,82,1,0,0,1
3,47,0,0,0,0
2,21,0,0,0,0
0,15,0,0,0,0
72,884,1,2,0,51
66,806,2,11,0,54
91,763,9,5,0,53
77,735,1,10,1,42
43,524,0,2,0,17
71,387,1,6,1,6
74,382,1,8,0,6
80,390,2,7,0,9
99,414,1,6,1,8
100,366,2,5,1,7
149,278,2,11,0,7
83,241,2,2,0,6
50,186,0,12,0,0
17,137,0,0,0,0
14,134,0,2,0,3
3,83,0,1,0,1
6,49,0,2,0,3
2,26,0,0,0,0
10,11,0,0,0,0
17,16,0,0,0,1
11,24,2,0,0,1
17,17,1,0,0,1
20,25,0,0,0,2
3,25,1,0,0,1
8,7,1,0,0,1
14,9,1,1,0,0
22,14,0,1,0,1
31,22,0,1,0,0
50,27,0,1,0,0
41,13,2,0,0,0
30,8,0,0,0,0
26,10,0,0,0,1
7,10,0,0,0,1
8,7,0,0,0,0
7,1,0,0,0,0
3,1,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
11,10,0,0,0,1
16,13,1,0,0,1
15,31,0,0,1,1
24,14,0,0,1,2
12,15,1,0,0,1
7,4,0,0,0,2
13,13,1,1,1,0
16,10,0,2,1,1
28,16,0,1,0,1
31,28,0,2,0,0
35,12,2,0,1,0
21,12,0,0,0,0
9,11,0,0,0,1
2,9,0,0,0,0
4,3,0,0,0,0
0,5,0,0,0,0
1,1,0,0,0,3
2,0,0,0,0,0
0,2,0,0,0,0
40,6,0,0,0,5
48,4,0,1,0,4
39,6,0,0,0,4
59,4,0,1,1,5
28,1,3,2,0,2
25,3,3,1,0,1
48,2,6,1,0,2
67,7,1,0,0,1
69,6,2,1,0,3
104,2,2,1,1,3
110,3,5,0,0,5
65,6,0,0,0,3
44,4,5,2,0,0
33,4,0,0,0,1
17,2,0,0,0,0
4,0,0,0,0,0
0,1,0,0,0,0
2,1,0,0,0,0
4,0,0,0,0,0
38,4,0,1,0,5
66,4,0,1,0,5
48,6,1,1,1,4
43,2,0,2,0,4
28,2,3,3,1,4
28,4,1,3,0,1
45,5,0,2,0,4
69,2,0,0,0,1
73,4,0,4,1,2
85,2,0,3,0,3
85,3,0,0,1,5
53,6,0,0,1,3
28,5,0,2,0,0
17,4,3,0,0,1
6,1,0,0,0,0
3,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,0,0
1,1,0,0,0,0
28,167,0,4,1,20
32,200,1,1,0,22
38,197,2,2,0,25
42,183,4,1,0,23
9,123,1,0,0,7
31,79,0,1,2,3
42,73,5,1,0,4
51,99,3,1,0,5
74,117,1,2,0,4
65,125,5,2,0,6
85,84,0,2,0,5
53,47,0,2,0,6
30,63,0,1,0,5
19,45,0,0,0,2
9,31,0,0,0,2
5,24,0,0,0,2
1,15,1,0,0,0
3,3,0,0,0,2
0,0,0,0,0,0
28,173,0,5,3,17
35,176,1,1,0,20
33,177,2,1,0,23
23,197,1,1,0,20
19,118,1,1,0,7
38,67,0,1,8,4
25,75,1,1,0,4
40,88,1,2,0,5
51,128,1,2,0,4
64,95,1,2,0,5
70,90,0,2,0,4
37,66,0,4,0,6
31,41,0,0,0,3
12,41,0,0,0,2
5,29,0,0,0,2
1,30,0,0,0,2
7,16,0,0,0,2
1,3,0,0,0,1
7,4,0,0,0,0
2795,419,216,54,17,413
2753,320,231,54,11,316
2655,299,170,73,10,257
2738,275,233,89,15,223
2528,402,374,74,18,217
2631,249,490,79,12,96
2966,232,226,64,14,88
2790,235,148,55,8,74
2808,299,133,41,10,79
2946,211,91,40,11,71
2832,193,84,48,4,62
2371,124,112,33,1,47
1466,63,43,28,10,26
847,56,26,25,0,18
525,35,18,8,0,13
379,14,21,14,0,12
189,19,9,6,0,2
106,4,12,2,0,0
47,0,0,0,0,0
2668,382,240,63,19,425
2449,307,284,62,12,310
2481,335,235,83,10,250
2446,300,273,71,14,198
2376,369,319,78,10,184
2301,293,351,80,21,108
2545,280,211,87,11,130
2514,276,151,104,11,79
2593,313,109,108,7,117
2611,324,114,120,5,68
2468,273,116,103,6,88
1840,176,106,91,3,47
1131,98,42,40,0,42
685,80,37,32,1,16
471,59,18,22,0,10
361,38,20,17,9,13
279,20,13,3,0,6
132,13,9,4,0,0
108,3,0,0,0,5
49,8,0,1,0,9
36,9,1,0,0,5
58,10,1,1,0,2
55,12,0,3,2,5
20,7,0,3,0,2
42,6,1,1,0,2
40,4,1,0,0,1
69,10,0,0,0,2
75,13,1,1,0,1
102,9,0,0,0,1
118,11,0,1,0,7
105,18,0,3,0,4
61,3,0,0,0,1
46,3,2,0,0,0
34,1,0,0,0,1
27,6,0,0,0,1
22,2,0,0,0,0
6,0,0,0,0,0
0,0,0,0,0,0
38,10,0,0,0,11
36,7,2,1,0,7
45,10,0,1,0,4
47,14,0,2,0,7
38,5,0,1,0,7
26,5,1,0,0,1
48,3,1,1,1,1
61,11,0,0,0,2
69,9,0,1,0,2
85,9,0,0,0,4
97,10,0,2,0,7
82,19,0,1,0,5
63,7,0,0,0,2
39,1,1,0,0,0
28,8,0,0,0,1
22,2,0,1,0,2
22,2,0,0,0,0
6,2,0,0,0,0
9,0,1,1,0,0
601,132,4,54,10,183
655,126,3,44,5,124
782,143,11,58,5,132
834,188,21,60,5,130
477,205,13,32,5,89
595,123,26,26,6,35
722,118,13,26,5,35
896,125,13,50,6,43
1052,151,15,57,4,30
1245,135,18,52,4,42
1218,149,7,46,1,34
1060,96,13,72,9,46
597,62,6,19,2,19
348,53,6,33,1,13
195,16,4,13,2,8
152,29,0,8,0,1
98,8,0,11,0,1
48,3,0,11,0,0
30,2,0,1,0,0
550,149,5,50,6,140
622,121,10,59,4,116
738,153,10,44,2,126
863,177,6,53,3,128
629,169,5,44,3,67
567,116,4,34,4,61
730,110,3,44,4,46
866,127,8,50,4,40
1048,150,18,58,1,50
1206,146,7,49,4,58
1192,189,8,73,1,45
903,134,11,61,7,29
511,93,7,57,1,29
309,46,7,21,1,19
199,43,4,22,1,9
175,45,0,21,0,4
142,9,0,21,0,3
95,6,0,13,0,5
61,0,1,0,0,2
1304,172,10,14,4,121
1445,154,11,16,10,120
1695,175,21,15,7,115
1736,292,39,24,10,112
1028,270,38,20,7,87
916,163,42,10,3,41
1128,129,44,19,3,35
1357,162,27,12,3,37
1691,173,33,19,8,46
2209,160,10,24,6,80
2406,141,14,13,1,63
1941,117,23,20,0,54
1374,50,13,18,2,20
898,49,6,8,1,13
586,32,0,12,0,12
392,21,2,6,0,10
230,14,5,4,0,9
99,3,0,0,0,4
24,0,0,8,0,3
1183,168,6,22,2,101
1405,119,8,22,12,82
1654,153,14,24,4,86
1732,283,27,27,8,102
1075,149,11,23,5,64
912,125,5,17,4,42
1184,102,3,25,3,39
1443,115,5,22,4,29
1676,139,6,37,6,62
2089,177,3,41,5,84
2214,145,11,32,2,55
1680,111,15,39,0,35
1151,74,9,30,2,16
698,40,3,14,1,24
511,42,0,16,0,13
395,28,3,16,0,9
259,19,5,4,0,11
146,9,0,9,0,1
85,8,2,0,0,0
291,107,4,18,1,48
321,87,4,12,0,38
346,92,2,20,1,31
317,111,2,24,2,44
178,73,4,11,2,26
218,57,5,10,0,11
288,50,5,11,0,8
368,75,3,12,1,13
445,88,12,22,2,13
529,62,3,19,0,18
477,64,3,26,1,29
441,47,0,14,0,14
286,45,4,11,1,7
200,22,0,15,1,12
106,12,0,4,0,3
100,12,0,10,0,1
54,9,0,5,0,4
33,4,0,6,0,0
16,3,0,3,0,0
260,88,2,20,0,46
308,69,5,22,0,36
336,81,2,25,1,34
330,101,2,22,3,47
248,65,2,20,2,22
222,70,2,11,0,12
287,45,2,11,1,18
384,67,2,13,1,12
389,81,6,20,1,15
453,86,3,34,0,23
458,68,2,20,1,23
361,59,0,21,0,27
241,48,4,28,2,10
162,25,0,10,0,6
111,21,0,7,0,3
100,26,0,9,0,4
66,16,0,12,0,0
33,6,0,9,0,0
27,0,1,6,0,1
325,93,5,83,7,47
367,106,7,101,2,45
339,98,5,116,8,40
361,102,4,93,4,43
209,60,4,49,5,22
245,50,6,49,6,8
352,47,13,51,6,11
409,61,8,76,3,12
380,97,4,85,4,15
395,71,4,124,3,17
322,74,13,104,1,20
276,57,2,91,2,11
172,40,0,58,2,7
73,26,7,55,2,1
57,14,0,26,3,1
35,8,5,10,0,4
25,7,3,1,0,1
21,7,0,0,0,0
0,8,0,0,0,0
330,91,8,89,6,35
338,79,9,94,2,29
379,86,10,106,7,42
339,63,2,84,4,34
180,69,1,55,4,21
242,59,5,49,5,15
337,45,6,55,5,16
385,72,7,74,3,8
382,87,2,63,5,10
299,85,0,96,3,22
270,81,0,81,1,13
203,59,1,109,1,19
112,40,0,73,1,7
66,35,0,37,1,3
54,23,0,18,3,3
39,10,0,8,0,5
14,14,0,6,0,2
9,6,0,0,0,7
12,6,0,0,0,2
9,46,0,0,0,13
11,36,0,0,0,6
14,63,0,0,1,5
13,55,0,0,0,8
8,43,0,0,3,4
12,37,0,0,0,2
10,22,0,0,0,2
12,28,0,3,1,2
18,35,10,3,1,0
35,37,0,6,0,5
16,38,0,0,0,2
22,26,0,0,1,2
11,19,0,0,0,3
6,22,0,0,0,0
7,6,0,0,0,0
0,14,0,0,0,0
3,3,0,0,0,0
0,1,0,0,0,0
0,0,1,0,0,0
12,37,0,0,0,6
11,45,0,0,1,6
7,53,0,0,1,4
13,66,0,0,0,8
14,40,0,0,1,4
11,29,0,0,0,2
10,22,0,0,1,2
14,19,0,1,0,1
20,35,0,1,1,1
22,31,0,2,0,4
17,33,0,0,0,3
9,27,0,0,0,1
6,20,0,0,0,5
6,16,0,0,0,0
0,16,0,0,0,0
0,5,0,0,0,0
2,5,0,0,0,0
0,3,0,0,0,0
3,0,0,0,0,0
2358,274,48,23,16,292
2508,231,47,40,10,231
2758,298,63,30,11,231
2850,345,82,40,12,219
1618,355,101,55,7,149
1686,218,88,44,8,72
2074,157,79,29,10,70
2312,183,77,30,12,65
2867,187,69,43,8,73
3308,203,64,35,8,88
3028,166,64,23,14,83
2344,90,44,17,0,62
1531,37,20,23,12,33
1061,22,14,0,0,11
610,16,18,5,0,12
470,20,7,15,0,4
245,10,5,0,0,1
107,3,0,0,0,0
32,0,4,0,0,4
2093,234,32,20,11,296
2281,230,38,42,9,221
2759,243,57,41,8,217
2679,305,49,41,10,193
1834,228,16,80,6,123
1717,213,21,32,7,70
1985,159,33,44,9,96
2400,153,42,49,9,67
2699,195,16,76,6,119
2926,201,52,109,6,88
2702,177,63,113,11,71
1999,98,33,40,0,57
1249,68,16,22,9,42
815,33,10,34,0,15
595,38,14,6,0,21
442,15,7,12,0,5
287,6,7,14,0,6
147,1,0,20,0,0
7,90,1,4,0,1
78,456,2,6,0,34
85,375,1,2,0,39
60,415,6,4,0,31
67,386,4,1,4,15
37,222,2,4,1,18
57,206,3,3,0,5
86,200,1,4,0,6
82,186,4,2,0,5
139,202,10,5,0,4
118,204,4,3,0,6
102,213,2,4,0,12
102,182,0,0,0,4
39,119,0,1,0,2
30,85,0,1,0,2
15,68,0,0,0,3
10,40,0,0,0,1
2,28,0,0,0,0
4,13,0,0,0,0
5,0,0,0,0,0
57,456,2,7,0,34
62,362,1,2,0,29
61,359,3,4,0,33
60,420,3,1,2,14
69,221,2,4,2,11
52,181,1,4,0,6
84,178,2,4,0,10
87,155,1,3,0,6
79,195,3,5,0,6
109,198,2,4,0,8
73,160,2,6,0,12
49,133,0,0,0,2
37,99,0,2,0,3
11,69,0,2,0,3
8,67,0,0,0,3
3,58,0,0,0,1
5,31,0,0,0,0
0,21,0,0,0,0
4,10,0,6,1,1
48,270,4,18,3,51
36,248,2,9,3,40
28,259,1,6,6,24
56,271,3,20,3,27
44,164,4,9,3,15
50,113,6,5,5,8
52,107,4,8,1,4
65,111,1,13,1,5
93,165,3,19,2,8
109,134,4,14,2,6
81,128,8,16,1,4
54,114,6,14,0,2
16,96,3,9,0,2
2,66,1,2,0,1
0,44,0,1,0,2
0,26,0,1,0,2
0,12,0,0,0,0
0,9,0,0,0,0
1,0,0,0,0,0
31,291,1,21,1,38
28,212,1,11,2,41
35,242,0,8,5,32
52,282,1,22,3,24
57,164,2,12,2,9
42,122,1,8,4,11
40,104,1,9,1,7
46,110,1,16,1,7
60,163,1,20,2,10
74,130,2,21,1,10
73,106,3,24,1,4
33,84,2,17,0,2
5,80,0,7,0,2
1,56,1,2,0,1
4,45,0,1,0,2
2,30,0,1,0,2
0,20,0,0,0,0
0,13,0,0,0,0
3,7,0,0,0,1
28,376,0,7,0,34
18,360,0,4,0,22
25,316,1,3,0,17
40,393,0,1,0,16
35,203,1,2,1,7
37,159,6,2,0,7
49,140,2,3,0,7
63,148,2,3,0,7
85,167,4,2,0,2
87,134,1,5,0,2
85,128,2,3,0,5
51,113,4,0,0,2
15,78,0,2,3,1
17,64,1,1,0,1
2,42,3,0,0,3
15,27,0,0,0,0
5,13,0,0,0,0
0,9,0,0,0,0
7,0,0,0,0,0
22,391,0,6,0,33
20,340,0,3,0,23
23,344,1,4,0,15
48,383,0,1,0,8
43,200,1,3,2,17
47,167,2,3,0,4
37,141,1,5,1,3
37,137,1,2,0,4
57,169,1,3,0,4
64,137,1,6,0,4
60,92,1,3,0,4
30,108,1,0,0,3
5,85,0,3,2,1
2,59,0,1,0,1
1,60,1,0,0,3
0,54,0,0,0,0
0,37,0,0,0,0
0,7,0,0,0,0
4,1,0,0,0,0
77,62,0,0,0,19
92,74,1,1,0,35
122,90,1,2,0,34
105,102,0,0,0,24
53,88,0,0,0,9
72,55,0,1,1,7
92,49,4,2,0,7
110,52,0,0,0,4
148,87,0,2,0,9
155,84,1,5,0,5
212,88,0,2,0,15
178,71,0,4,0,3
110,61,0,3,0,6
76,54,0,0,0,5
35,37,0,0,0,4
21,20,0,0,0,2
11,14,0,0,0,2
3,1,0,0,0,3
4,0,0,0,0,0
46,76,0,1,0,25
70,57,0,1,0,27
96,80,1,1,0,23
112,105,0,0,2,24
52,78,0,1,0,12
56,47,0,1,0,6
66,39,1,1,0,7
122,63,1,0,0,5
117,72,0,1,1,11
147,94,1,4,0,9
151,68,0,1,0,13
95,62,0,3,0,3
62,56,0,1,0,7
36,39,0,0,0,5
19,26,0,0,0,3
6,28,0,0,0,3
10,8,0,0,0,4
1,8,0,0,0,3
5,0,0,1,0,0
157,52,0,9,3,41
192,58,1,10,2,41
210,55,2,11,2,39
222,59,1,10,1,34
115,55,2,4,0,17
197,50,2,7,1,15
202,53,1,9,3,12
218,56,2,10,2,14
282,60,4,12,2,8
307,71,0,15,0,16
287,54,0,14,1,13
274,59,2,11,1,19
148,42,3,9,0,7
132,34,0,8,2,8
60,28,3,8,0,3
52,22,0,2,0,3
34,11,0,0,0,0
19,6,0,0,0,0
12,6,0,0,0,1
162,66,1,16,4,48
155,51,0,11,3,43
196,73,2,11,2,32
200,68,2,14,3,36
155,54,2,7,0,30
169,52,2,7,1,14
201,56,2,11,3,18
194,53,2,13,2,16
260,64,3,14,1,14
302,59,0,23,0,18
274,66,0,20,1,13
196,68,1,18,2,16
107,55,2,13,0,8
119,34,0,8,2,6
77,15,4,18,0,5
56,13,0,4,0,3
60,22,0,0,0,0
30,9,0,0,0,0
30,1,2,0,0,0
30,19,0,0,0,5
33,27,0,0,0,8
43,42,2,1,0,14
44,52,0,1,0,8
36,27,1,1,1,3
43,28,0,0,0,2
62,22,0,0,0,4
76,29,0,1,1,3
82,37,0,0,1,3
104,37,4,0,1,7
124,53,0,1,0,12
110,45,0,3,0,7
67,27,0,0,0,5
65,20,0,0,0,2
28,13,0,0,0,2
11,6,0,0,0,0
14,2,0,0,0,0
8,1,0,0,0,0
4,0,2,0,0,0
46,37,0,0,0,6
39,31,0,1,0,9
38,41,0,1,0,9
48,50,0,2,1,8
35,24,0,2,0,0
55,22,0,1,0,3
52,29,0,1,0,6
52,26,0,0,0,2
63,39,0,1,0,4
95,45,0,0,0,8
105,42,0,3,0,6
82,35,0,10,0,4
57,20,0,0,0,5
35,16,0,0,0,0
16,10,0,0,0,0
12,12,0,0,0,0
11,10,0,0,0,0
8,5,0,0,0,0
6,1,0,0,0,0
222,43,8,0,3,21
239,10,8,0,0,24
220,38,8,0,0,28
233,52,16,1,4,9
125,38,13,1,4,13
115,31,24,1,0,5
156,22,7,1,0,7
200,21,3,0,0,7
195,38,7,1,0,8
262,28,3,1,0,7
255,33,5,2,0,7
218,27,5,1,0,2
161,17,0,0,0,3
136,6,0,1,0,2
66,10,3,0,0,0
36,8,0,0,0,1
32,8,0,0,0,0
3,1,0,0,0,0
4,0,0,0,0,0
205,42,5,1,1,20
211,22,6,0,0,18
242,29,5,2,0,29
217,61,13,5,3,9
114,32,7,3,1,10
125,25,10,2,0,4
148,17,3,0,0,6
173,19,2,0,0,4
154,50,2,5,0,7
230,26,2,3,0,7
215,27,4,12,0,4
163,20,3,10,0,3
108,13,0,0,0,3
91,10,0,4,0,2
47,13,1,0,0,0
36,16,0,4,0,3
14,2,0,0,0,0
8,2,0,0,0,0
10,1,0,1,0,1
216,43,5,14,2,35
235,59,1,11,1,39
285,64,3,10,1,34
328,51,4,10,2,21
169,49,1,11,1,21
150,30,4,11,2,6
197,26,4,8,0,9
263,39,1,9,1,12
370,53,9,21,0,17
414,67,5,19,0,18
458,61,4,18,0,21
375,42,4,13,0,13
227,27,0,8,0,7
126,20,0,9,0,4
72,20,0,4,0,0
48,12,0,0,0,1
32,6,0,1,0,1
16,2,0,0,0,0
0,10,0,0,0,0
175,44,2,11,3,35
237,44,2,12,2,31
278,62,4,10,2,29
324,68,3,9,5,12
142,36,1,12,2,13
144,40,1,9,1,11
193,34,2,9,1,13
272,31,1,11,3,12
288,58,3,15,0,17
383,59,4,22,0,21
363,60,3,17,0,18
259,34,3,17,0,13
140,36,0,9,0,7
98,20,0,10,0,5
45,23,0,5,0,0
44,12,0,0,0,2
31,7,0,3,0,3
21,6,0,0,0,0
3,16,0,0,0,1
7,510,0,0,0,20
16,484,0,4,0,24
17,452,0,0,0,15
17,442,0,0,0,13
14,223,0,0,0,11
17,170,0,0,0,3
24,182,0,0,0,1
34,171,3,4,0,1
33,209,0,3,0,3
47,174,0,0,3,5
39,108,6,0,0,1
26,115,0,0,0,1
14,75,5,0,0,2
3,60,0,0,0,0
0,59,0,0,0,0
0,34,0,0,0,2
0,26,0,0,0,0
0,7,0,0,0,0
2,0,0,0,0,0
4,468,0,0,0,29
11,412,4,5,0,18
14,434,0,0,0,15
16,395,0,0,0,13
23,248,0,0,0,7
13,151,0,0,0,2
13,179,0,0,0,0
17,189,0,5,0,1
29,149,0,3,0,2
18,160,0,0,3,4
37,95,0,0,0,2
13,96,0,0,0,1
5,78,0,0,0,1
0,61,0,0,0,1
0,71,0,0,0,0
4,37,0,0,0,2
0,31,0,0,0,0
0,15,0,0,0,0
8,0,0,0,0,0
115,26,0,1,0,26
148,36,2,2,0,26
151,35,1,5,0,30
174,54,0,7,2,26
91,34,5,5,0,23
88,21,2,3,1,7
117,19,3,3,1,4
143,25,1,3,1,11
174,23,0,3,0,7
238,39,0,4,1,9
251,44,0,6,0,17
227,25,0,3,0,14
169,16,0,1,0,7
115,16,0,1,0,5
76,7,0,2,0,4
60,7,0,3,0,4
41,7,0,0,0,0
16,1,0,0,0,2
13,0,0,0,0,2
95,35,1,2,0,26
112,27,0,2,0,20
149,28,0,4,1,31
161,61,0,7,0,25
86,32,1,4,0,9
73,21,1,3,1,4
112,22,1,3,0,9
140,22,0,3,0,7
180,35,1,5,0,9
221,41,0,6,1,13
238,32,0,7,0,16
165,41,0,4,0,13
130,24,0,2,0,9
92,11,0,1,0,6
38,17,0,2,0,2
48,9,0,3,0,4
49,4,0,0,0,2
34,3,0,0,0,1
13,10,0,0,1,2
9,13,0,0,0,2
7,10,0,0,0,2
5,19,0,1,0,3
7,10,0,0,0,6
10,9,0,0,1,1
6,5,1,0,0,1
18,3,0,0,0,0
15,7,1,0,0,0
18,8,0,0,0,2
20,7,0,0,0,3
37,4,0,0,0,1
18,4,0,2,0,0
15,2,0,0,1,0
12,5,0,0,0,0
1,0,0,0,0,0
0,5,0,0,0,0
0,1,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7,8,0,0,0,1
5,8,0,0,0,3
10,17,0,0,0,2
7,15,0,1,0,8
5,5,0,0,0,1
13,6,0,0,0,1
9,7,0,0,0,1
13,10,0,0,0,1
11,7,0,0,0,1
14,5,0,1,1,3
15,9,0,1,0,2
10,10,0,2,0,0
7,4,0,0,1,1
3,5,0,0,0,0
3,3,0,0,0,0
0,8,0,0,0,0
1,0,0,1,1,1
0,0,0,0,0,0
0,0,0,0,0,0
43,127,0,1,0,17
43,155,4,1,0,18
43,180,0,3,4,12
56,243,0,3,0,16
31,134,0,1,0,14
48,133,0,0,0,6
49,113,0,1,0,8
45,88,3,1,2,4
78,157,2,0,0,11
104,141,6,2,0,11
141,130,0,0,0,7
95,107,16,1,0,6
64,98,0,1,0,4
42,67,0,0,0,7
27,49,0,0,0,0
12,47,0,0,0,0
11,25,0,0,0,1
2,10,0,0,0,0
4,8,0,1,0,0
33,135,0,3,0,12
52,153,0,3,0,12
46,168,0,5,0,16
53,210,0,4,0,11
43,114,0,3,0,2
45,92,0,0,0,3
41,99,0,1,0,4
51,91,0,2,0,4
60,133,7,0,0,2
97,135,0,5,0,9
77,125,0,0,0,4
86,104,0,4,0,5
40,69,0,2,0,2
11,56,0,0,0,3
9,52,0,0,0,0
4,46,0,0,0,0
2,19,0,0,0,4
5,13,0,0,0,0
8,1,0,4,0,1
